PROJECTNAME,TRIP_CODE,SAMPLEDATELOCAL,SAMPLEDEPTH_M,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,PIGMENTS_FLAG,PIGMENTS_COMMENTS
NRS,ROT20110923,2011-09-23 10:32:00,WC,0.014,0,0.017,0,,0.007,0,0.005,0,0.017,0.015,0.002,0,0.005,0.002,0.031,0,0,0.01,0,0,0.002,0,0,0.07,0,0,0,0,0.023,0.023,0.048,0.139,0.187,0,0,0,0,,,0.014,0,1,
NRS,ROT20121219,2012-12-19 12:29:00,WC,0.03,0,0.028,0,,0,0,0.008,0,0.026,0.023,0.002,0,0.005,0.002,0.04,0.007,0,0.013,0,0.002,0.003,0,0.005,0.023,0,0,0,0.004,0.032,0.036,0.028,0.179,0.207,0,0,0,0,,,0.011,0,1,
NRS,DAR20120114_2335,2012-01-15 09:21:00,22,0,0,0.042,0.028,,0,0,0,0,0,0.219,0.006,0,0.017,0.004,0.017,0,0,0.02,0,0,0.013,0,0,0.108,0,0,0,0,0.049,0.049,0,0.62,0.62,0,0,0,0,,,0.044,0,1,
NRS,ROT20141014,2014-10-14 13:00:00,40,0.023,0,0.027,0,,0.008,0,0.004,0,0.008,0.038,0.007,0,0.018,0.004,0.028,0.002,0.008,0,0,0.004,0.003,0,0.002,0.013,0.003,0,0,0,0.062,0.062,0.008,0.225,0.233,0,0,0,0,,,0.009,0,0,
NRS,PHB20120717,2012-07-17 10:15:00,WC,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,lost sample - defrosted during storage
NRS,MAI20101214,2010-12-14 12:45:00,WC,0.088,0,0.271,0,,0,0,0.06,0,0.015,0.633,0.014,0,0.036,0.011,0.06,0.012,0,0.122,0,0.005,0.022,0,0.019,0.008,0,0,0,0,0.114,0.114,0,1.664,1.664,0,0,0.06,0,,,0.051,0,1,
NRS,MAI20130424,2013-04-24 11:55:00,85,0.058,0,0.091,0,,0.025,0,0.02,0,0.03,0.077,0.014,0,0.036,0.011,0.108,0,0,0.014,0,0.002,0.035,0,0,0.008,0,0,0,0,0.14,0.14,0.004,0.665,0.669,0,0,0,0,,,0.025,0,1,
NRS,ROT20111122,2011-11-22 16:18:00,20,0.018,0,0.025,0.003,,0,0,0,0,0.015,0.057,0.003,0,0.007,0.002,0.031,0,0,0.02,0,0,0.008,0,0,0.035,0,0,0,0,0.033,0.033,0.009,0.232,0.241,0,0,0,0,,,0.01,0,1,
NRS,NSI20110727,2011-07-28 09:30:00,WC,0.031,0,0.031,0,,0.015,0,0,0,0.032,0.037,0,0,0,0,0.047,0,0,0.008,0,0,0,0,0.005,0.04,0,0,0,0.003,0.018,0.021,0.03,0.182,0.212,0,0,0,0,,,0.009,0,2,station start time used
NRS,NSI20130706,2013-07-07 10:10:00,20,0.034,0,0.042,0,,0.027,0,0,0,0.015,0.035,0,0,0,0,0.036,0,0,0.007,0,0.003,0,0,0,0.071,0,0,0,0.012,0.019,0.031,0.082,0.228,0.31,0,0,0,0,,,0.018,0,1,
NRS,YON20090909,2009-09-09 11:50:00,8,0,0,0.015,0,,0,0,0,0,0.008,0.039,0,0,0,0,0.025,0,0,0.015,0,0,0,0,0,0.049,0,0,0,0,0,0,0.026,0.147,0.173,0,0,0,0,,,0.013,0,1,
NRS,YON20111027,2011-10-27 14:15:00,26,0.008,0,0.011,0,,0,0,0,0,0.01,0.011,0,0,0,0.002,0.023,0,0,0.006,0,0,0,0,0,0.07,0,0,0,0,0,0,0.033,0.1,0.133,0,0,0,0,,,0.015,0,2,WC time used
NRS,NIN20110501,2011-05-01 09:44:00,20,0.024,0,0.035,0,,0.02,0,0.007,0.042,0.021,0.053,0.005,0,0.008,0.003,0.056,0.01,0,0.009,0,0,0.005,0,0,0.104,0,0,0,0,0.05,0.05,0.071,0.379,0.45,0,0,0,0,,,0.039,0,1,
NRS,KAI20100112,2010-01-13 07:00:00,20,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,sample lost at Hobart (vial exploded)-station start time used
NRS,KAI20101213,2010-12-14 08:44:00,40,0.019,0,0.032,0.003,,0,0,0.015,0,0.017,0.027,0.002,0,0.004,0.002,0.046,0.006,0,0.015,0,0,0.004,0,0,0.018,0,0,0,0,0.019,0.019,0,0.2,0.2,0,0,0,0,,,0.01,0,1,
NRS,YON20141209,2014-12-09 10:53:00,1,0.005,0,0.008,0,,0.004,0,0,0,0.001,0.01,0,0,0,0.001,0.008,0,0,0.005,0,0.002,0,0,0.002,0.116,0,0,0,0.005,0.01,0.015,0.047,0.13,0.177,0,0,0,0,,,0.02,0,0,
NRS,YON20141209,2014-12-09 10:53:00,26,0.02,0,0.034,0,,0.016,0,0.009,0,0.012,0.052,0,0,0,0.001,0.032,0.005,0,0.008,0,0,0,0,0,0.094,0,0,0,0.014,0.016,0.03,0.106,0.28,0.386,0,0,0,0,,,0.027,0,0,
NRS,DAR20150505,2015-05-06 09:36:00,WC,0,0,0.058,0.03,,0,0,0,0,0,0.242,0,0,0,0,0,0,0,0.027,0,0,0.01,0,0,0.116,0,0,0,0,0.025,0.025,0,0.682,0.682,0,0,0,0,,,0.035,0,0,
NRS,KAI20150224,2015-02-25 09:40:00,40,0.384,0,0.45,0,,0.295,0.151,0.05,0,0.044,0.479,0.01,0,0.019,0.003,0.117,0.018,0,0.043,0,0,0.012,0,0,0.019,0,0,0,0.016,0.056,0.072,0.028,1.21,1.238,0,0,0,0,,,0.037,0,0,
NRS,NSI20110412,2011-04-13 09:25:00,WC,0.019,0,0.022,0,,0.026,0,0,0,0.019,0.041,0.003,0,0.004,0,0.031,0,0,0.006,0,0,0,0,0.003,0.036,0.004,0,0,0.002,0.026,0.028,0.021,0.153,0.174,0,0,0,0,,,0.009,0,2,station start time used
NRS,PHB20130227,2013-02-28 08:18:00,25,0.089,0,0.113,0,,0.035,0.043,0,0,0.013,0.249,0,0,0.007,0.002,0.035,0,0,0.024,0,0,0.009,0,0,0.003,0.003,0,0,0.004,0.02,0.024,0,0.73,0.73,0,0,0,0,,,0.017,0,1,
NRS,PHB20130725,2013-07-26 09:24:00,25,0.077,0,0.183,0,,0.041,0,0.015,0,0.045,0.211,0.015,0,0.037,0.014,0.12,0,0,0.041,0,0.004,0.063,0,0.007,0.013,0,0,0,0,0.156,0.156,0.003,1.269,1.272,0,0,0,0,,,0.041,0,1,
NRS,MAI20090716,2009-07-16 11:36:00,80,0.012,0,0.014,0.008,,0,0,0,0,0.016,0.034,0.006,0,0.017,0.004,0.025,0,0,0.005,0,0,0.006,0,0,0.007,0,0,0,0,0.05,0.05,0.004,0.197,0.201,0,0,0,0,,,0.01,0,2,station start time used
NRS,MAI20130924,2013-09-24 12:45:00,20,0.104,0,0.15,0,,0.018,0,0.029,0,0.06,0.11,0.022,0,0.058,0.023,0.203,0,0,0.057,0,0.005,0.052,0,0.006,0.014,0.004,0,0,0,0.202,0.202,0,1.086,1.086,0,0,0,0,,,0.036,0,2,WC time used
NRS,DAR20111005,2011-10-05 10:30:00,6,0.014,0,0.046,0.026,,0,0,0,0,0.006,0.19,0.008,0,0.033,0.008,0.017,0.013,0,0.017,0,0,0.012,0,0,0.123,0,0,0,0,0.091,0.091,0,0.758,0.758,0,0,0,0,,,0.05,0,1,
NRS,NSI20110727,2011-07-28 10:00:00,20,0.026,0,0.039,0,,0.027,0,0,0,0.038,0.05,0,0,0,0,0.065,0,0,0.016,0,0,0,0,0.004,0.055,0,0,0,0,0.024,0.024,0.039,0.25,0.289,0,0,0,0,,,0.01,0,1,
NRS,NSI20130418,2013-04-18 10:55:00,57,0.003,0,0,0,,0,0,0,0,0,0.007,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0.023,0.023,0,0,0,0,,,0,0,1,
NRS,YON20120424,2012-04-24 11:28:00,WC,0.009,0,0.009,0,,0.015,0,0,0,0.007,0.013,0,0,0,0,0.02,0,0,0.006,0,0,0,0,0,0.086,0,0,0,0,0,0,0.004,0.182,0.186,0,0,0,0,,,0.016,0,1,
NRS,ROT20150724,2015-07-24 10:07:00,20,0.047,0,0.056,0,,0.039,0,0.009,0,0.04,0.055,0.008,0,0.017,0.004,0.071,0.003,0,0.021,0,0.002,0.014,0,0.003,0.018,0,0,0,0,0.048,0.048,0.008,0.346,0.354,0,0,0,0,,,0.013,0,0,
NRS,KAI20100315,2010-03-16 06:00:00,WC,0.013,0,0.053,0,,0,0,0.151,0,0,0.05,0,0,0,0,0.005,0,0,0.024,0,0,0,0,0,0.017,0,0,0,0,0.011,0.011,0,0.312,0.312,0,0,0,0,,,0.003,0,4,volume not recorded-station start time used
NRS,PHB20130319,2013-03-20 09:42:00,25,0.016,0,0.022,0,,0.007,0,0.004,0,0.013,0.027,0.002,0,0.004,0.002,0.03,0,0,0.01,0,0,0,0,0.003,0.06,0,0,0,0.003,0.018,0.021,0.045,0.18,0.225,0,0,0,0,,,0.016,0,1,
NRS,PHB20120517,2012-05-18 09:13:00,25,0.061,0,0.068,0.015,,0,0,0.005,0,0.029,0.135,0.007,0,0.014,0.004,0.068,0.005,0,0.023,0,0,0.014,0,0,0.031,0,0,0,0,0.067,0.067,0.012,0.519,0.531,0,0,0,0,,,0.021,0,1,
NRS,ESP20100629,2010-06-29 11:20:00,WC,0.042,0,0,0.075,,0,0,0.022,0,0.05,0.066,0.011,0,0.015,0.006,0.099,0.007,0,0.026,0,0,0.021,0,0.006,0.014,0,0,0,0,0.086,0.086,0,0.464,0.464,0,0,0,0,,,0.018,0,0,
NRS,ESP20120910,2012-09-10 14:05:00,WC,0.029,0,0.04,0,,0.007,0,0,0,0.016,0.027,0.009,0,0.019,0.008,0.059,0,0,0.012,0,0,0.008,0,0,0.012,0,0,0,0,0.072,0.072,0,0.28,0.28,0,0,0,0,,,0.01,0,1,
NRS,PHB20130725,2013-07-26 10:41:00,WC,0.063,0,0.138,0,,0.041,0,0.013,0,0.041,0.162,0.012,0,0.029,0.011,0.099,0,0,0.03,0,0.003,0.057,0,0.003,0.01,0,0,0,0,0.114,0.114,0,0.989,0.989,0,0,0,0,,,0.035,0,1,
NRS,MAI20090601,2009-06-01 14:00:00,20,0.027,0,0.044,0.021,,0,0,0.021,0,0.026,0.045,0.019,0,0.042,0.014,0.06,0,0,0.013,0,0,0.027,0,0,0.014,0,0,0,0,0.163,0.163,0,0.527,0.527,0,0,0,0,,,0.023,0,2,
NRS,MAI20090907,2009-09-07 13:25:00,20,0.036,0,0.035,0.008,,0,0,0.006,0,0.024,0.072,0.009,0,0.024,0.006,0.054,0,0,0.013,0,0,0.009,0,0,0.013,0,0,0,0,0.079,0.079,0,0.381,0.381,0,0,0,0,,,0.012,0,1,
NRS,MAI20100330,2010-03-30 12:50:00,20,0.025,0,0,0.106,,0,0,0.014,0,0.019,0.206,0.007,0,0.012,0.009,0.048,0.008,0,0.046,0,0,0.037,0,0.004,0.033,0,0,0,0,0.057,0.057,0,0.71,0.71,0,0,0,0,,,0.032,0,1,
NRS,ROT20140730,2014-07-30 11:17:00,20,0.033,0,0.043,0,,0.011,0,0.01,0,0.027,0.037,0.005,0,0.011,0.004,0.067,0.003,0,0.018,0,0,0.013,0,0,0.019,0,0,0,0,0.041,0.041,0,0.313,0.313,0,0,0,0,,,0.014,0,0,
NRS,ROT20140730,2014-07-30 11:17:00,40,0.026,0,0.034,0,,0.021,0,0.005,0,0.015,0.113,0.006,0,0.012,0.004,0.022,0.002,0,0.019,0,0,0.006,0,0,0.014,0,0,0,0,0.038,0.038,0,0.308,0.308,0,0,0,0,,,0.012,0,0,
NRS,ROT20130712,2013-07-12 13:24:00,40,0.015,0,0.026,0,,0.007,0,0.005,0,0.006,0.022,0.003,0,0.008,0.001,0.028,0,0,0.004,0,0,0.003,0,0,0.02,0,0,0,0,0.045,0.045,0,0.252,0.252,0,0,0,0,,,0.007,0,2,samples frozen over weekend before being put into Liq N2 on the Monday
NRS,DAR20120114_2130,2012-01-15 07:25:00,6,0,0,0.033,0.018,,0,0,0,0,0,0.141,0,0,0.018,0.006,0.018,0,0,0.014,0,0,0.009,0,0,0.116,0,0,0,0,0.054,0.054,0,0.583,0.583,0,0,0,0,,,0.042,0,1,UTC time corrected
NRS,DAR20120729_1930,2012-07-30 05:00:00,6,0.032,0,0.043,0,,0,0,0,0,0,0.099,0,0,0.021,0,0.027,0,0,0.012,0,0,0,0,0,0.083,0,0,0,0,0.077,0.077,0,0.51,0.51,0,0,0,0,,,0.034,0,0,
NRS,YON20120424,2012-04-24 11:25:00,8,0,0,0.007,0,,0.013,0,0,0,0.004,0.007,0,0,0,0,0.015,0,0,0.006,0,0,0,0,0,0.108,0,0,0,0,0,0,0.003,0.15,0.153,0,0,0,0,,,0.015,0,1,
NRS,YON20121026,2012-10-26 11:50:00,26,0.008,0,0.013,0,,0.007,0,0,0,0.007,0.013,0,0,0,0,0.019,0,0,0.006,0,0,0,0,0,0.039,0,0,0,0,0.011,0.011,0.026,0.11,0.136,0,0,0,0,,,0.01,0,1,
NRS,PHB20110619,2011-06-20 09:49:00,25,0.047,0,0.058,0,,0.02,0,0.005,0,0.052,0.084,0.009,0,0.016,0.005,0.081,0,0,0.026,0,0,0.02,0,0,0.045,0.004,0,0,0,0.064,0.064,0.019,0.491,0.51,0,0,0,0,,,0.025,0,1,
NRS,KAI20111026,2011-10-26 15:00:00,20,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,9,sample not taken (WQM out)-station start time used
NRS,KAI20130220,2013-02-21 08:25:00,40,0.049,0,0.062,0,,0.019,0.015,0,0,0.034,0.051,0.011,0,0.026,0.007,0.059,0.008,0,0.014,0,0.004,0.009,0,0.004,0.051,0.005,0,0,0.003,0.103,0.106,0.055,0.412,0.467,0,0,0,0,,,0.024,0,1,
NRS,NSI20130111,2013-01-11 11:20:00,WC,0.013,0,0.024,0,,0.01,0,0,0,0.008,0.012,0.008,0,0.005,0.003,0.023,0,0,0.003,0,0.003,0,0,0,0.077,0.013,0,0,0.005,0.05,0.055,0.058,0.217,0.275,0,0,0,0,,,0.02,0,1,
NRS,YON20100817,2010-08-17 10:51:00,26,0,0,0,0.006,,0,0,0,0,0.008,0.008,0,0,0,0,0.018,0,0,0.005,0,0,0,0,0.007,0.109,0,0,0,0.012,0,0.012,0.082,0.078,0.16,0,0,0,0,,,0.017,0,1,
NRS,YON20120112,2012-01-12 12:26:00,10,0.009,0,0.013,0,,0.014,0,0,0,0.006,0.018,0,0,0,0.001,0.021,0,0,0.006,0,0,0,0,0,0.152,0,0,0,0.008,0.012,0.02,0.09,0.158,0.248,0,0,0,0,,,0.029,0,1,
NRS,NSI20131212,2013-12-12 11:45:00,57,0.01,0,0.009,0,,0,0,0,0,0.009,0.031,0,0,0,0,0.015,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,0.069,0,0,0,0,,,0.002,0,1,
NRS,YON20140220,2014-02-20 12:04:00,26,0.054,0,0.067,0,,0.021,0,0.007,0,0.028,0.13,0.004,0,0.008,0.003,0.064,0,0,0.02,0,0.001,0.005,0,0.002,0.098,0,0,0,0,0.046,0.046,0.025,0.719,0.744,0,0,0,0,,,0.042,0,1,
NRS,KAI20140313,2014-03-13 14:10:00,40,0.064,0,0.049,0,,0.021,0,0.007,0,0.047,0.058,0.002,0,0.004,0.001,0.054,0,0,0.006,0,0,0.002,0,0,0.018,0,0,0,0.023,0.028,0.051,0.041,0.198,0.239,0,0,0,0,,,0.012,0,1,Filtering very slowly
NRS,NSI20131121,2013-11-22 10:25:00,20,0,0,0,0,,0,0,0,0,0.004,0.017,0,0,0,0,0.015,0,0,0.005,0,0,0,0,0.002,0.047,0,0,0,0,0,0,0.018,0.077,0.095,0,0,0,0,,,0.004,0,0,
NRS,ROT20121219,2012-12-19 12:53:00,20,0.046,0,0.037,0,,0,0,0.007,0,0.037,0.024,0.004,0,0.006,0.002,0.052,0.006,0,0.013,0,0.003,0.004,0,0.007,0.021,0,0,0,0.004,0.047,0.051,0.037,0.21,0.247,0,0,0,0,,,0.012,0,1,
NRS,NSI20140306,2014-03-06 10:55:00,57,0,0,0,0,,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0,0,0,0,,,0,0,0,
NRS,NSI20140306,2014-03-06 10:55:00,20,0.007,0,0.016,0,,0,0,0.004,0,0.007,0.009,0,0,0,0.001,0.018,0,0,0.005,0,0,0,0,0,0.083,0,0,0,0.007,0.011,0.018,0.078,0.138,0.216,0,0,0,0,,,0.021,0,0,
NRS,NSI20140404,2014-04-04 11:20:00,57,0,0,0.004,0,,0.004,0,0,0,0,0.014,0.003,0,0,0,0,0,0,0.002,0,0,0,0,0,0.007,0.007,0,0,0,0,0,0,0.051,0.051,0,0,0,0,,,0.003,0,0,
NRS,MAI20140915,2014-09-16 10:45:00,85,0.067,0,0.14,0,,0.196,0.049,0.011,0,0.015,0.365,0.007,0,0.018,0.003,0.059,0.006,0.032,0,0,0,0.005,0,0.002,0.004,0,0,0,0,0.042,0.042,0,0.802,0.802,0,0,0,0,,,0.023,0,0,
NRS,YON20131015,2013-10-15 12:50:00,8,0.013,0,0.017,0.003,,0,0,0,0,0.008,0.022,0.002,0,0.002,0.003,0.02,0.004,0,0.009,0,0,0,0,0.002,0.106,0,0,0,0.008,0.013,0.021,0.087,0.156,0.243,0,0,0,0,,,0.025,0,0,
NRS,YON20131205,2013-12-05 12:13:00,26,0.031,0,0.036,0,,0.011,0,0,0,0.024,0.029,0.002,0,0.003,0.002,0.057,0.006,0,0.01,0,0,0,0,0,0.133,0,0,0,0.014,0.027,0.041,0.107,0.37,0.477,0,0,0,0,,,0,0,0,
NRS,DAR20130916,2013-09-16 12:00:00,20,0.023,0,0.044,0.01,,0,0,0,0,0.008,0.109,0.005,0,0.02,0.004,0.03,,0,0.014,0,0,0.012,0,0,0.098,0,0,0,0,0.061,0.061,0,0.537,0.537,0,0,0,0,,,0.041,0,0,
NRS,MAI20131217,2013-12-17 00:00:00,85,0.057,0,0.061,0,,0.032,0,0.016,0,0.007,0.156,0,0,0.003,0,0.013,,0,0.012,0,0,0.021,0,0,0.002,0,0,0,0,0.008,0.008,0,0.446,0.446,0,0,0,0,,,0.013,0,0,
NRS,ROT20131218,2013-12-18 11:27:00,40,0.044,0,0.069,0,,0.021,0,0.006,0,0.017,0.142,0.004,0,0.009,0.003,0.045,0.003,0,0.022,0,0,0.004,0,0,0.021,0,0,0,0,0.035,0.035,0.01,0.45,0.46,0,0,0,0,,,0.015,0,0,
NRS,PHB20131027,2013-10-28 10:17:00,WC,0.051,0,0.053,0.003,,0,0,0.019,0,0.041,0.03,0.004,0,0.007,0.002,0.075,,0,0.013,0,0,0.009,0,0,0.015,0,0,0,0,0.038,0.038,0,0.343,0.343,0,0,0,0,,,0.011,0,0,
NRS,MAI20100722,2010-07-22 12:10:00,80,0.006,0,0.007,0,,0,0,0,0,0.012,0.019,0.003,0,0.007,0.001,0.018,0,0,0.003,0,0,0.003,0,0,0.004,0,0,0,0,0.022,0.022,0,0.095,0.095,0,0,0,0,,,0.002,0,1,
NRS,MAI20101027,2010-10-27 13:05:00,20,0.021,0,0.085,0,,0,0,0.007,0,0.009,0.348,0.003,0,0.009,0,0.024,0,0,0.036,0,0,0,0,0.005,0,0,0,0,0,0.026,0.026,0,0.736,0.736,0,0,0,0,,,0.023,0,2,
NRS,MAI20120412,2012-04-12 11:40:00,20,0.045,0,0.072,0.007,,0,0,0.014,0,0.028,0.06,0.022,0,0.048,0.019,0.084,0,0,0.015,0,0,0.039,0,0,0.019,0,0,0,0,0.185,0.185,0.007,0.648,0.655,0,0,0,0,,,0.034,0,1,
NRS,MAI20130807,2013-08-07 12:52:00,85,0.024,0,0.047,0,,0.035,0,0.006,0,0.023,0.069,0.009,0,0.025,0.006,0.045,0,0,0.011,0,0,0.01,0,0,0.007,0,0,0,0,0.061,0.061,0,0.303,0.303,0,0,0,0,,,0.012,0,1,
NRS,MAI20130821,2013-08-21 13:00:00,WC,0.053,0,0.063,0.005,,0,0,0.009,0,0.038,0.079,0.008,0,0.019,0.006,0.07,0,0,0.02,0,0,0.01,0,0,0.007,0,0,0,0,0.072,0.072,0,0.442,0.442,0,0,0,0,,,0.013,0,1,
NRS,YON20150224,2015-02-24 11:35:00,WC,0.013,0,0.024,0,,0.013,0,0,0,0.011,0.035,0.002,0,0.007,0.005,0.035,0.009,0,0.011,0,0.002,0,0,0,0.146,0,0,0,0,0.026,0.026,0.037,0.649,0.686,0,0,0,0,,,0.069,0,0,
NRS,MAI20150723,2015-07-23 11:10:00,WC,0.043,0,0.079,0,,0.028,0,0,0,0.045,0.118,0.015,0,0.034,0.011,0.096,0,0,0.028,0,0,0.022,0,0,0.015,0,0,0,0,0.13,0.13,0,0.674,0.674,0,0,0,0,,,0.024,0,0,
NRS,NSI20110606,2011-06-06 10:40:00,57,0.012,0,0.01,0,,0.01,0,0,0,0.023,0.023,0.004,0,0.003,0.002,0.02,0,0,0.004,0,0,0,0,0,0.006,0.006,0,0,0,0.029,0.029,0.01,0.1,0.11,0,0,0,0,,,0.006,0,1,
NRS,NSI20120620,2012-06-20 11:05:00,20,0.038,0,0.065,0,,0.007,0,0,0,0.029,0.059,0.009,0,0.017,0.003,0.058,0,0,0.013,0,0.003,0.011,0,0,0.039,0.007,0,0,0,0.083,0.083,0.02,0.503,0.523,0,0,0,0,,,0.015,0,1,
NRS,DAR20130617_0800,2013-06-17 17:30:00,6,0.031,0,0.062,0.015,,0,0,0,0,0,0.152,0.012,0,0.036,0.008,0.034,0,0,0.02,0,0,0.014,0,0,0.139,0,0,0,0,0.112,0.112,0,0.785,0.785,0,0,0,0,,,0.052,0,0,
NRS,YON20100521,2010-05-21 13:11:00,WC,0.024,0,0,0.005,,0.143,0,0,0,0.012,0.089,0,0,0,0,0.046,0,0,0.017,0,0,0,0,0,0.057,0,0,0,0,0.012,0.012,0,0.314,0.314,0,0,0,0,,,0.018,0,1,
NRS,MAI20150811,2015-08-12 10:35:00,0,0.035,0,0.053,0,,0.026,0,0,0,0.045,0.089,0.009,0,0.023,0.009,0.084,0,0,0.03,0,0.003,0.007,0,0.003,0.005,0,0,0,0,0.065,0.065,0,0.447,0.447,0,0,0,0,,,0.012,0,0,
NRS,ROT20150224,2015-02-24 11:18:00,20,0.019,0,0.029,0,,0.013,0,0.006,0,0.02,0.04,0.005,0,0.01,0.001,0.037,0.004,0,0.02,0,0.005,0.005,0,0.01,0.033,0.004,0,0,0,0.032,0.032,0.008,0.242,0.25,0,0,0,0,,,0.009,0,0,
NRS,NSI20150323,2015-03-23 12:45:00,0,0.02,0,0.028,0,,0.036,0,0.017,0,0.016,0.026,0.01,0,0.004,0.006,0.034,0,0,0.012,0,0.004,0,0,0.003,0.08,0.015,0,0,0,0.059,0.059,0.037,0.366,0.403,0,0,0,0,,,0.03,0,0,
NRS,YON20150324,2015-03-24 16:30:00,0,0.007,0,0.008,0,,0.017,0,0,0,0.006,0.015,0,0,0,0.001,0.01,0,0,0.008,0,0,0,0,0,0.121,0,0,0,0.004,0.004,0.008,0.054,0.201,0.255,0,0,0,0,,,0.032,0,0,
NRS,PHB20160829,2016-08-30 09:48:00,WC,0.062,0,0.08,0,,0,0,0.016,0,0.06,0.043,0.016,0,0.041,0.011,0.109,0,0,0.017,0,0,0.019,0,0,0.006,0.003,0,0,0,0.143,0.143,0,0.573,0.573,0,0,0,0,,,0.019,0,0,
NRS,YON20160503,2016-05-03 11:17:00,8,0.022,0,0.023,0,,0.078,0,0,0,0.011,0.037,0.004,0,0.007,0.004,0.044,0,0,0.027,0,0.005,0.005,0,0.003,0.121,0,0,0,0,0.033,0.033,0,0.728,0.728,0,0,0,0,,,0.069,0,0,
NRS,YON20160503,2016-05-03 10:33:00,WC,0.032,0,0.034,0,,0.047,0,0,0,0.016,0.065,0.004,0,0.009,0.005,0.07,0.005,0,0.023,0,0,0.006,0,0.003,0.074,0,0,0,0,0.039,0.039,0,0.444,0.444,0,0,0,0,,,0.026,0,0,surface also sampled
NRS,YON20150923,2015-09-23 00:00:00,8,0,0,0.006,0,,0,0,0,0,0.003,0.01,0,0,0,0.001,0.008,0,0,0.006,0,0.001,0,0,0.005,0.051,0,0,0,0,0,0,0.025,0.066,0.091,0,0,0,0,,,0.008,0,0,
NRS,YON20151027,2015-10-27 11:07:00,0,0.004,0,0.007,0,,0.003,0,0,0,0.005,0.008,0,0,0,0.002,0.013,0,0,0.009,0,0,0,0,0.002,0.069,0,0,0,0,0.006,0.006,0.039,0.089,0.128,0,0,0,0,,,0.012,0,0,
NRS,PHB20151115,2015-11-16 08:44:00,15,0.048,0,0.115,0,,0.138,0.029,0.017,0,0.016,0.225,0.004,0,0.007,0.003,0.04,0,0,0.026,0,0,0.003,0,0,0.012,0,0,0,0,0.043,0.043,0,0.66,0.66,0,0,0,0,,,0.016,0,0,
NRS,PHB20151115,2015-11-16 08:44:00,0,0.048,0,0.119,0,,0.075,0.041,0.026,0,0.017,0.234,0.004,0,0.007,0.003,0.039,0,0,0.029,0,0,0.003,0,0,0.013,0,0,0,0,0.053,0.053,0,0.786,0.786,0,0,0,0,,,0.019,0,0,
NRS,ROT20160324,2016-03-24 11:30:00,0,0.03,0,0.027,0,,0.005,0,0.003,0,0.034,0.02,0.002,0,0.006,0.004,0.055,0.002,0,0.025,0,0.002,0.003,0,0.003,0.022,0,0,0,0,0.035,0.035,0.026,0.22,0.246,0,0,0,0,,,0.009,0,0,UTC start time 0620; 0 m; Dewar – 2 x filter papers
NRS,DAR20160201_2130,2016-02-02 07:00:00,6,0,0,0.07,0.034,,0,0,0.033,0,0,0.278,0.005,0,0.01,0.005,0.017,0,0,0.025,0,0,0.026,0,0,0.076,0,0,0,0,0.053,0.053,0,0.924,0.924,0,0,0,0,,,0.049,0,0,
NRS,DAR20160201_2130,2016-02-02 07:00:00,WC,0,0,0.068,0.042,,0,0,0.048,0,0,0.276,0.008,0,0.019,0.004,0.009,0,0,0.023,0,0,0.03,0,0,0.077,0,0,0,0,0.113,0.113,0,0.873,0.873,0,0,0,0,,,0.047,0,0,
NRS,DAR20160202_0030,2016-02-02 10:01:00,WC,0,0,0.068,0.038,,0,0,0.041,0,0.018,0.347,0.007,0,0.019,0.004,0.02,0.027,0,0.026,0,0,0.033,0,0,0.118,0,0,0,0,0.08,0.08,0,1.097,1.097,0,0,0,0,,,0.065,0,0,
NRS,KAI20151116,2015-11-17 11:40:00,WC,0.138,0,0.192,0,,0.098,0.058,0.039,0,0.052,0.296,0.013,0,0.045,0.007,0.209,0,0,0.075,0,0.007,0.013,0,0.021,0.019,0,0,0,0,0.132,0.132,0,1.082,1.082,0,0,0,0,,,0.039,0,0,
NRS,NSI20151027,2015-10-27 11:50:00,WC,0.071,0,0.107,0,,0.146,0,0.007,0,0.026,0.24,0.005,0,0.007,0.002,0.062,0,0,0.031,0,0.003,0.002,0,0.003,0.038,0.006,0,0,0,0.025,0.025,0.024,0.499,0.523,0,0,0,0,,,0.015,0,0,
