I_SAMPLE_ID,PROJECTNAME,TRIP_CODE,SAMPLEDATELOCAL,LATITUDE,LONGITUDE,STATIONNAME,SAMPVOL_M3,VESSEL,TOWTYPE,GEARDEPTH_M,GEARMESH_UM,DEPTH_M,TEMPERATURE_C,SALINITY_PSU,COMMENTS,QC_FLAG,FLAG_COMMENT
2050,NIMO_Kamala_89,Kapala T5_,1990-11-27 00:00:00,-33.967,151.367,Malabar,355.9,Kamala,Oblong,30,Ring-500,60,,,,0,
2051,NIMO_Kamala_89,Kapala T5_,1990-11-27 00:00:00,-33.967,151.367,Malabar,355.9,Kamala,Oblong,30,Ring-500,60,,,,0,
2052,NIMO_Kamala_89,Kapala T5_,1990-11-27 00:00:00,-33.967,151.367,Malabar,355.9,Kamala,Oblong,30,Ring-500,60,,,,0,
2053,NIMO_Kamala_89,Kapala T5_,1990-11-27 00:00:00,-33.967,151.367,Malabar,397.5,Kamala,Surface,0,Ring-500,60,,,,0,
2054,NIMO_Kamala_89,Kapala T5_,1990-11-27 00:00:00,-33.967,151.367,Malabar,397.5,Kamala,Surface,0,Ring-500,60,,,,0,
2055,NIMO_Kamala_89,Kapala T5_,1990-11-27 00:00:00,-33.967,151.367,Malabar,397.5,Kamala,Surface,0,Ring-500,60,,,,0,
2056,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.1,151.233,Port Hacking,305.8,Kamala,Oblong,20,Ring-500,30,,,,0,
2057,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.1,151.233,Port Hacking,305.8,Kamala,Oblong,20,Ring-500,30,,,,0,
2058,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.1,151.233,Port Hacking,305.8,Kamala,Oblong,20,Ring-500,30,,,,0,
2059,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.1,151.233,Port Hacking,325.7,Kamala,Surface,0,Ring-500,30,,,,0,
2060,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.1,151.233,Port Hacking,325.7,Kamala,Surface,0,Ring-500,30,,,,0,
2061,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.1,151.233,Port Hacking,325.7,Kamala,Surface,0,Ring-500,30,,,,0,
2062,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.1,151.25,Port Hacking,355.9,Kamala,Oblong,30,Ring-500,60,,,,0,
2063,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.1,151.25,Port Hacking,355.9,Kamala,Oblong,30,Ring-500,60,,,,0,
2064,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.1,151.25,Port Hacking,355.9,Kamala,Oblong,30,Ring-500,60,,,,0,
2065,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.1,151.25,Port Hacking,397.5,Kamala,Surface,0,Ring-500,60,,,,0,
2066,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.1,151.25,Port Hacking,397.5,Kamala,Surface,0,Ring-500,60,,,,0,
2067,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.1,151.25,Port Hacking,397.5,Kamala,Surface,0,Ring-500,60,,,,0,
2068,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.133,151.15,Marley Beach,305.8,Kamala,Oblong,20,Ring-500,30,,,,0,
2069,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.133,151.15,Marley Beach,305.8,Kamala,Oblong,20,Ring-500,30,,,,0,
2070,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.133,151.15,Marley Beach,305.8,Kamala,Oblong,20,Ring-500,30,,,,0,
2071,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.133,151.15,Marley Beach,325.7,Kamala,Surface,0,Ring-500,30,,,,0,
2072,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.133,151.15,Marley Beach,325.7,Kamala,Surface,0,Ring-500,30,,,,0,
2073,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.133,151.15,Marley Beach,325.7,Kamala,Surface,0,Ring-500,30,,,,0,
2074,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.133,151.183,Marley Beach,355.9,Kamala,Oblong,30,Ring-500,60,,,,0,
2075,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.133,151.183,Marley Beach,355.9,Kamala,Oblong,30,Ring-500,60,,,,0,
2076,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.133,151.183,Marley Beach,355.9,Kamala,Oblong,30,Ring-500,60,,,,0,
2077,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.133,151.183,Marley Beach,397.5,Kamala,Surface,0,Ring-500,60,,,,0,
2078,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.133,151.183,Marley Beach,397.5,Kamala,Surface,0,Ring-500,60,,,,0,
2079,NIMO_Kamala_89,Kapala T5_,1990-11-26 00:00:00,-34.133,151.183,Marley Beach,397.5,Kamala,Surface,0,Ring-500,60,,,,0,
2080,NIMO_Kamala_89,Kapala T6_,1991-05-23 00:00:00,-33.733,151.35,Long Reef,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2081,NIMO_Kamala_89,Kapala T6_,1991-05-23 00:00:00,-33.733,151.35,Long Reef,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2082,NIMO_Kamala_89,Kapala T6_,1991-05-23 00:00:00,-33.733,151.35,Long Reef,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2083,NIMO_Kamala_89,Kapala T6_,1991-05-23 00:00:00,-33.733,151.35,Long Reef,430,Kamala,Surface,0,Ring-500,30,,,,0,
2084,NIMO_Kamala_89,Kapala T6_,1991-05-23 00:00:00,-33.733,151.35,Long Reef,430,Kamala,Surface,0,Ring-500,30,,,,0,
2085,NIMO_Kamala_89,Kapala T6_,1991-05-23 00:00:00,-33.733,151.35,Long Reef,430,Kamala,Surface,0,Ring-500,30,,,,0,
2086,NIMO_Kamala_89,Kapala T6_,1991-05-23 00:00:00,-33.75,151.433,Long Reef,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2087,NIMO_Kamala_89,Kapala T6_,1991-05-23 00:00:00,-33.75,151.433,Long Reef,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2088,NIMO_Kamala_89,Kapala T6_,1991-05-23 00:00:00,-33.75,151.433,Long Reef,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2089,NIMO_Kamala_89,Kapala T6_,1991-05-23 00:00:00,-33.75,151.433,Long Reef,380,Kamala,Surface,0,Ring-500,60,,,,0,
2090,NIMO_Kamala_89,Kapala T6_,1991-05-23 00:00:00,-33.75,151.433,Long Reef,380,Kamala,Surface,0,Ring-500,60,,,,0,
2091,NIMO_Kamala_89,Kapala T6_,1991-05-23 00:00:00,-33.75,151.433,Long Reef,380,Kamala,Surface,0,Ring-500,60,,,,0,
2092,NIMO_Kamala_89,Kapala T6_,1991-05-20 00:00:00,-33.817,151.333,North Head,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2093,NIMO_Kamala_89,Kapala T6_,1991-05-20 00:00:00,-33.817,151.333,North Head,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2094,NIMO_Kamala_89,Kapala T6_,1991-05-20 00:00:00,-33.817,151.333,North Head,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2095,NIMO_Kamala_89,Kapala T6_,1991-05-20 00:00:00,-33.817,151.333,North Head,430,Kamala,Surface,0,Ring-500,30,,,,0,
2096,NIMO_Kamala_89,Kapala T6_,1991-05-20 00:00:00,-33.817,151.333,North Head,430,Kamala,Surface,0,Ring-500,30,,,,0,
2097,NIMO_Kamala_89,Kapala T6_,1991-05-20 00:00:00,-33.817,151.333,North Head,430,Kamala,Surface,0,Ring-500,30,,,,0,
2098,NIMO_Kamala_89,Kapala T6_,1991-05-20 00:00:00,-33.817,151.417,North Head,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2099,NIMO_Kamala_89,Kapala T6_,1991-05-20 00:00:00,-33.817,151.417,North Head,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2100,NIMO_Kamala_89,Kapala T6_,1991-05-20 00:00:00,-33.817,151.417,North Head,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2101,NIMO_Kamala_89,Kapala T6_,1991-05-20 00:00:00,-33.817,151.417,North Head,380,Kamala,Surface,0,Ring-500,60,,,,0,
2102,NIMO_Kamala_89,Kapala T6_,1991-05-20 00:00:00,-33.817,151.417,North Head,380,Kamala,Surface,0,Ring-500,60,,,,0,
2103,NIMO_Kamala_89,Kapala T6_,1991-05-20 00:00:00,-33.817,151.417,North Head,380,Kamala,Surface,0,Ring-500,60,,,,0,
2104,NIMO_Kamala_89,Kapala T6_,1991-04-30 00:00:00,-33.883,151.317,Bondi,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2105,NIMO_Kamala_89,Kapala T6_,1991-04-30 00:00:00,-33.883,151.317,Bondi,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2106,NIMO_Kamala_89,Kapala T6_,1991-04-30 00:00:00,-33.883,151.317,Bondi,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2107,NIMO_Kamala_89,Kapala T6_,1991-04-30 00:00:00,-33.883,151.317,Bondi,430,Kamala,Surface,0,Ring-500,30,,,,0,
2108,NIMO_Kamala_89,Kapala T6_,1991-04-30 00:00:00,-33.883,151.317,Bondi,430,Kamala,Surface,0,Ring-500,30,,,,0,
2109,NIMO_Kamala_89,Kapala T6_,1991-04-30 00:00:00,-33.883,151.317,Bondi,430,Kamala,Surface,0,Ring-500,30,,,,0,
2110,NIMO_Kamala_89,Kapala T6_,1991-04-30 00:00:00,-33.9,151.417,Bondi,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2111,NIMO_Kamala_89,Kapala T6_,1991-04-30 00:00:00,-33.9,151.417,Bondi,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2112,NIMO_Kamala_89,Kapala T6_,1991-04-30 00:00:00,-33.9,151.417,Bondi,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2113,NIMO_Kamala_89,Kapala T6_,1991-04-30 00:00:00,-33.9,151.417,Bondi,380,Kamala,Surface,0,Ring-500,60,,,,0,
2114,NIMO_Kamala_89,Kapala T6_,1991-04-30 00:00:00,-33.9,151.417,Bondi,380,Kamala,Surface,0,Ring-500,60,,,,0,
2115,NIMO_Kamala_89,Kapala T6_,1991-04-30 00:00:00,-33.9,151.417,Bondi,380,Kamala,Surface,0,Ring-500,60,,,,0,
2116,NIMO_Kamala_89,Kapala T6_,1991-05-16 00:00:00,-33.967,151.3,Malabar,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2117,NIMO_Kamala_89,Kapala T6_,1991-05-16 00:00:00,-33.967,151.3,Malabar,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2118,NIMO_Kamala_89,Kapala T6_,1991-05-16 00:00:00,-33.967,151.3,Malabar,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2119,NIMO_Kamala_89,Kapala T6_,1991-05-16 00:00:00,-33.967,151.3,Malabar,430,Kamala,Surface,0,Ring-500,30,,,,0,
2120,NIMO_Kamala_89,Kapala T6_,1991-05-16 00:00:00,-33.967,151.3,Malabar,430,Kamala,Surface,0,Ring-500,30,,,,0,
2121,NIMO_Kamala_89,Kapala T6_,1991-05-16 00:00:00,-33.967,151.3,Malabar,430,Kamala,Surface,0,Ring-500,30,,,,0,
2122,NIMO_Kamala_89,Kapala T6_,1991-05-16 00:00:00,-33.967,151.367,Malabar,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2123,NIMO_Kamala_89,Kapala T6_,1991-05-16 00:00:00,-33.967,151.367,Malabar,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2124,NIMO_Kamala_89,Kapala T6_,1991-05-16 00:00:00,-33.967,151.367,Malabar,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2125,NIMO_Kamala_89,Kapala T6_,1991-05-16 00:00:00,-33.967,151.367,Malabar,380,Kamala,Surface,0,Ring-500,60,,,,0,
2126,NIMO_Kamala_89,Kapala T6_,1991-05-16 00:00:00,-33.967,151.367,Malabar,380,Kamala,Surface,0,Ring-500,60,,,,0,
2127,NIMO_Kamala_89,Kapala T6_,1991-05-16 00:00:00,-33.967,151.367,Malabar,380,Kamala,Surface,0,Ring-500,60,,,,0,
2128,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.1,151.233,Port Hacking,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2129,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.1,151.233,Port Hacking,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2130,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.1,151.233,Port Hacking,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2131,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.1,151.233,Port Hacking,430,Kamala,Surface,0,Ring-500,30,,,,0,
2132,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.1,151.233,Port Hacking,430,Kamala,Surface,0,Ring-500,30,,,,0,
2133,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.1,151.233,Port Hacking,430,Kamala,Surface,0,Ring-500,30,,,,0,
2134,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.1,151.25,Port Hacking,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2135,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.1,151.25,Port Hacking,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2136,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.1,151.25,Port Hacking,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2137,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.1,151.25,Port Hacking,380,Kamala,Surface,0,Ring-500,60,,,,0,
2138,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.1,151.25,Port Hacking,380,Kamala,Surface,0,Ring-500,60,,,,0,
2139,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.1,151.25,Port Hacking,380,Kamala,Surface,0,Ring-500,60,,,,0,
2140,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.133,151.15,Marley Beach,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2141,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.133,151.15,Marley Beach,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2142,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.133,151.15,Marley Beach,350,Kamala,Oblong,20,Ring-500,30,,,,0,
2143,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.133,151.15,Marley Beach,430,Kamala,Surface,0,Ring-500,30,,,,0,
2144,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.133,151.15,Marley Beach,430,Kamala,Surface,0,Ring-500,30,,,,0,
2145,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.133,151.15,Marley Beach,430,Kamala,Surface,0,Ring-500,30,,,,0,
2146,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.133,151.183,Marley Beach,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2147,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.133,151.183,Marley Beach,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2148,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.133,151.183,Marley Beach,415.3,Kamala,Oblong,30,Ring-500,60,,,,0,
2149,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.133,151.183,Marley Beach,380,Kamala,Surface,0,Ring-500,60,,,,0,
2150,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.133,151.183,Marley Beach,380,Kamala,Surface,0,Ring-500,60,,,,0,
2151,NIMO_Kamala_89,Kapala T6_,1991-05-06 00:00:00,-34.133,151.183,Marley Beach,380,Kamala,Surface,0,Ring-500,60,,,,0,
2152,NIMO_Kamala_89,Kapala T7_,1991-07-30 00:00:00,-33.733,151.35,Long Reef,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2153,NIMO_Kamala_89,Kapala T7_,1991-07-30 00:00:00,-33.733,151.35,Long Reef,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2154,NIMO_Kamala_89,Kapala T7_,1991-07-30 00:00:00,-33.733,151.35,Long Reef,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2155,NIMO_Kamala_89,Kapala T7_,1991-07-30 00:00:00,-33.733,151.35,Long Reef,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2156,NIMO_Kamala_89,Kapala T7_,1991-07-30 00:00:00,-33.733,151.35,Long Reef,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2157,NIMO_Kamala_89,Kapala T7_,1991-07-30 00:00:00,-33.733,151.35,Long Reef,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2158,NIMO_Kamala_89,Kapala T7_,1991-07-30 00:00:00,-33.75,151.433,Long Reef,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2159,NIMO_Kamala_89,Kapala T7_,1991-07-30 00:00:00,-33.75,151.433,Long Reef,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2160,NIMO_Kamala_89,Kapala T7_,1991-07-30 00:00:00,-33.75,151.433,Long Reef,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2161,NIMO_Kamala_89,Kapala T7_,1991-07-30 00:00:00,-33.75,151.433,Long Reef,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
2162,NIMO_Kamala_89,Kapala T7_,1991-07-30 00:00:00,-33.75,151.433,Long Reef,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
2163,NIMO_Kamala_89,Kapala T7_,1991-07-30 00:00:00,-33.75,151.433,Long Reef,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
2164,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.817,151.333,North Head,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2165,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.817,151.333,North Head,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2166,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.817,151.333,North Head,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2167,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.817,151.333,North Head,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2168,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.817,151.333,North Head,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2169,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.817,151.333,North Head,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2170,NIMO_Kamala_89,Kapala T7_,1991-07-27 00:00:00,-33.817,151.417,North Head,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2171,NIMO_Kamala_89,Kapala T7_,1991-07-27 00:00:00,-33.817,151.417,North Head,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2172,NIMO_Kamala_89,Kapala T7_,1991-07-27 00:00:00,-33.817,151.417,North Head,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2173,NIMO_Kamala_89,Kapala T7_,1991-07-27 00:00:00,-33.817,151.417,North Head,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
2174,NIMO_Kamala_89,Kapala T7_,1991-07-27 00:00:00,-33.817,151.417,North Head,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
2175,NIMO_Kamala_89,Kapala T7_,1991-07-27 00:00:00,-33.817,151.417,North Head,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
2176,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.883,151.317,Bondi,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2177,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.883,151.317,Bondi,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2178,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.883,151.317,Bondi,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2179,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.883,151.317,Bondi,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2180,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.883,151.317,Bondi,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2181,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.883,151.317,Bondi,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2182,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.9,151.417,Bondi,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2183,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.9,151.417,Bondi,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2184,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.9,151.417,Bondi,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2185,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.9,151.417,Bondi,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
2186,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.9,151.417,Bondi,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
2187,NIMO_Kamala_89,Kapala T7_,1991-07-29 00:00:00,-33.9,151.417,Bondi,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
2188,NIMO_Kamala_89,Kapala T7_,1991-07-22 00:00:00,-33.967,151.3,Malabar,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2189,NIMO_Kamala_89,Kapala T7_,1991-07-22 00:00:00,-33.967,151.3,Malabar,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2190,NIMO_Kamala_89,Kapala T7_,1991-07-22 00:00:00,-33.967,151.3,Malabar,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2191,NIMO_Kamala_89,Kapala T7_,1991-07-22 00:00:00,-33.967,151.3,Malabar,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2192,NIMO_Kamala_89,Kapala T7_,1991-07-22 00:00:00,-33.967,151.3,Malabar,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2193,NIMO_Kamala_89,Kapala T7_,1991-07-22 00:00:00,-33.967,151.3,Malabar,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2194,NIMO_Kamala_89,Kapala T7_,1991-07-22 00:00:00,-33.967,151.367,Malabar,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2195,NIMO_Kamala_89,Kapala T7_,1991-07-22 00:00:00,-33.967,151.367,Malabar,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2196,NIMO_Kamala_89,Kapala T7_,1991-07-22 00:00:00,-33.967,151.367,Malabar,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2197,NIMO_Kamala_89,Kapala T7_,1991-07-22 00:00:00,-33.967,151.367,Malabar,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
2198,NIMO_Kamala_89,Kapala T7_,1991-07-22 00:00:00,-33.967,151.367,Malabar,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
2199,NIMO_Kamala_89,Kapala T7_,1991-07-22 00:00:00,-33.967,151.367,Malabar,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
2200,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.1,151.233,Port Hacking,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2201,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.1,151.233,Port Hacking,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2202,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.1,151.233,Port Hacking,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2203,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.1,151.233,Port Hacking,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2204,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.1,151.233,Port Hacking,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2205,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.1,151.233,Port Hacking,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2206,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.1,151.25,Port Hacking,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2207,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.1,151.25,Port Hacking,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2208,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.1,151.25,Port Hacking,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2209,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.1,151.25,Port Hacking,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
2210,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.1,151.25,Port Hacking,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
2211,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.1,151.25,Port Hacking,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
2212,NIMO_Kamala_89,Kapala T7_,1991-07-18 00:00:00,-34.133,151.15,Marley Beach,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2213,NIMO_Kamala_89,Kapala T7_,1991-07-18 00:00:00,-34.133,151.15,Marley Beach,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2214,NIMO_Kamala_89,Kapala T7_,1991-07-18 00:00:00,-34.133,151.15,Marley Beach,450.3,Kamala,Oblong,20,Ring-500,30,,,,0,
2215,NIMO_Kamala_89,Kapala T7_,1991-07-18 00:00:00,-34.133,151.15,Marley Beach,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2216,NIMO_Kamala_89,Kapala T7_,1991-07-18 00:00:00,-34.133,151.15,Marley Beach,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2217,NIMO_Kamala_89,Kapala T7_,1991-07-18 00:00:00,-34.133,151.15,Marley Beach,520.7,Kamala,Surface,0,Ring-500,30,,,,0,
2218,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.133,151.183,Marley Beach,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2219,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.133,151.183,Marley Beach,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2220,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.133,151.183,Marley Beach,377.1,Kamala,Oblong,30,Ring-500,60,,,,0,
2221,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.133,151.183,Marley Beach,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
2222,NIMO_Kamala_89,Kapala T7_,1991-07-19 00:00:00,-34.133,151.183,Marley Beach,270.2,Kamala,Surface,0,Ring-500,60,,,,0,
